name,smiles,BBB
amrinone,Nc1cc(-c2ccncc2)c[nH]c1=O,0
Propanolol,[Cl].CC(C)NCC(O)COc1cccc2ccccc12,1
Terbutylchlorambucil,C(=O)(OC(C)(C)C)CCCc1ccc(cc1)N(CCCl)CCCl,1
40730,c12c3c(N4CCN(C)CC4)c(F)cc1c(c(C(O)=O)cn2C(C)CO3)=O,1
24,C1CCN(CC1)Cc1cccc(c1)OCCCNC(=O)C,1
cloxacillin,Cc1onc(c2ccccc2Cl)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(O)=O,1
cefoperazone,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(O)=O)CSc4nnnn4C)c5ccc(O)cc5)C(=O)C1=O,1
rolitetracycline,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(/O)NCN5CCCC5)C1=O,1
ondansetron,Cn1c2CCC(Cn3ccnc3C)C(=O)c2c4ccccc14,1
diltiazem,COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O,1
Amiloride,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,1
M2L-663581,OCC(C)(O)c1onc(c2ncn3c2CN(C)C(c4c3cccc4Cl)=O)n1,0
alovudine,CC1=CN([C@H]2C[C@H](F)[C@@H](CO)O2)C(=O)NC1=O,1
18,C(Cl)Cl,1
24959,C1N(C(CC2CCCCC12)C(NC(C)(C)C)=O)CC(C(Cc1ccccc1)NC(C(NC(c1nc2c(cccc2)cc1)=O)CC(N)=O)=O)O,1
methadone,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,1
alfentanil,CCN1N=NN(CCN2CCC(CC2)(COC)N(C(=O)CC)c3ccccc3)C1=O,1
BRL53080,CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1,1
hyoscyamine,CN1C2CCC1CC(C2)OC(=O)[C@H](CO)c3ccccc3,1
glyburide,COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)[S](=O)(=O)NC(=O)NC3CCCCC3,1
lamotrigine,Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl,1
2-Methylpentane,CCCC(C)C,1
Dexamfetamine,C[C@H](N)Cc1ccccc1,1
SKF-93619,c1cc2c(cc(CC3=CNC(=NC3=O)NCCSCc3oc(cc3)CN(C)C)cc2)cc1,0
nadolol,CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12,1
sufentanil,CCC(=O)N(c1ccccc1)C2(CCN(CCc3sccc3)CC2)COC,1
12,CCNC(=NC#N)NCCSCc1c(cccn1)Br,0
zolpidem,CN(C)C(=O)Cc1n2cc(C)ccc2nc1c3ccc(C)cc3,1
clozapine,CN1CCN(CC1)C2=C3C=CC=CC3=Nc4ccc(Cl)cc4N2,1
Org12692,FC(F)(F)c1c(Cl)nc(N2CCNCC2)cc1,1
piperacillin,O.CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4ccccc4)C(=O)C1=O,1
Pentobarbital,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
Levofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(O)=O,1
compound 40,c1ccc(C(NCCCOc2cc(CN3CCCCC3)ccc2)=O)cc1,1
RO19-4603,CC(C)(C)OC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CS3)C,1
fentanyl,CCC(=O)N(C1CCN(CC1)CCc2ccccc2)c3ccccc3,1
etomidate,CCOC(=O)c1cncn1C(C)c2ccccc2,1
11a,CN(C)c1cc(C2=NC(N)=NN2)ccn1,0
prochlorperazine,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,1
2-(3'-Iodo-4'-aminophenyl)-6-hydroxybenzothiazole,IC1=C(N([H])[H])C=CC(C2=NC3=CC=C(O[H])C=C3S2)=C1,1
compound 34,O=C(C)Nc1cc(c2csc(N=C(N)N)n2)ccc1,0
granisetron,CN1[C@H]2CCC[C@@H]1CC(C2)NC(=O)c3nn(C)c4ccccc34,1
thiamphenicol,C[S](=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,1
16,c1ccc(cc1)c1csc(n1)N=C(N)N,1
mexiletine,CC(N)COc1c(C)cccc1C,1
dextropropoxyphene,CCC(=O)O[C@@](Cc1ccccc1)([C@H](C)CN(C)C)c2ccccc2,1
Nor-1-chlorpromazine,ClC1=CC=C(C2=C1)SC3=C(N2CCCNC)C=CC=C3,1
compound 37,CN(C)Cc1ccc(c2cccc(NC3C([N+]([O-])=O)=CC=N3)c2)o1,1
cefamandole,Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](O)c4ccccc4)C3=O)C(O)=O,1
Y-G 15,n(ccc1)c(c1)CCN(C)C,1
Org13011,O=C1N(CCC1)CCCCN2CCN(CC2)c3cc(C(F)(F)F)ccn3,1
Quinidine,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,1
38480,c1(ccccc1)CC,1
17,c1ccc(cc1N)c1csc(n1)N=C(N)N,1
vinblastine,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,1
Bacitracin,c1(c(cc(NC(CCC)=O)cc1)C(C)=O)OCC(CNC(C)C)O,1
Nor-2-chlorpromazine,ClC1=CC=C(SC(C=CC=C2)=C2N3CCCN)C3=C1,1
compound 36,CN(C)Cc1ccc(CSCCNC2=C([N+]([O-])=O)C(Cc3ccccc3)=CN2)o1,1
19,CNC(=NC#N)Nc1cccc(c1)c1csc(n1)N=C(N)N,0
Y-G 14,n(ccc1)c(c1)CCNC,1
15,O=N([O-])C1=C(CN=C1NCCSCc2ncccc2)Cc3ccccc3,1
sertraline,[Cl-].CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c3ccccc13.[H+],1
22767,c1(nc(NC(N)=[NH2])sc1)CSCCNC(=[NH]C#N)NC,1
vincristine,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,1
SB-222200,CCC(NC(=O)c1c(c(nc2c1cccc2)c1ccccc1)C)c1ccccc1,1
SB-656104-A,ClC1=CC=CC(OC2CCN(CCC3CCCN3S(C4=CC(N([H])C=C5)=C5C=C4)(=O)=O)CC2)=C1,1
compound 38,CN(C)Cc1ccnc(c2cccc(NC3C([N+]([O-])=O)=CC=N3)c2)c1,1
maprotiline,CNCCCC12CCC(c3ccccc13)c4ccccc24,1
compound 43,N1(Cc2cc(OCCCNc3nccs3)ccc2)CCCCC1,1
MIL-663581,OC(C)(C)c1onc(c2ncn3c2CN(C)C(c4c3cccc4Cl)=O)n1,0
cefotaxime,[Na+].CO\N=C(C(=O)N[C@@H]1[C@@H]2SCC(=C(N2C1=O)C([O-])=O)COC(C)=O)\c3csc(N)n3,1
carbamazepine-10,C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N,1
Cyclohexane,C1CCCCC1,1
2,Cc1csc(n1)N=C(N)N,1
SKF89124,CCCN(CCc1c2c(c(cc1)O)NC(=O)C2)CCC,1
Org5222,Clc1cc2c(Oc3ccccc3C3CN(CC32)C)cc1,1
compound 35,CN(C)Cc1oc(CSCCNC2C([N+]([O-])=O)=CC=N2)cc1,0
cefuroxime,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)/c3occc3,1
compound 45,N1(Cc2cc(OCCCNc3oc4ccccc4n3)ccc2)CCCCC1,1
Org4428,OC12c3c(Oc4c(C)cccc4C2CN(CC1)C)cccc3,1
compound 32,[O-][N+](C1=CC=NC1NCCSCc2ccccn2)=O,1
Bretyliumtosilate,c12c(nc([nH]1)NC(OC)=O)cc(SCCC)cc2,1
Y-G 20,c1cccn2c1nc(c2)CCN,0
ornidazole,Cc1ncc(n1CC(O)CCl)[N+]([O-])=O,1
SKF101468,CCCN(CCc1c2c(ccc1)NC(=O)C2)CCC,1
Org30526,Clc1cc2c(Oc3ccccc3C3CNCC32)cc1,1
36,CN(CCC=C1c2ccccc2CCc2ccccc12)C,1
ceftriaxone,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSC3=NC(=O)C(=O)NN3C)/c4csc(N)n4,1
compound 42,N1(Cc2cccc(OCCCNc3ccccn3)c2)CCCCC1,1
Org32104,OC12c3c(Oc4c(C)cccc4C2CNCC1)cccc3,1
compound 31,[O-][N+](C1=CC=NC1NCCSCc2ncccc2Br)=O,1
SB204457,c12c3c(C(NC(C)=O)CCc2cc(c(c1OC)OC)OC)cc(=O)c(cc3)OC,1
compound 41,C1CCN(CC1)Cc1cc(OCCCO)ccc1,1
clomethiazole,Cc1ncsc1CCCl,1
celiprolol,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(C)=O,1
"""1,1,1-Trifluro-2-chloroethane""",ClCC(F)(F)F,1
33,CN1C(=O)c2c(cccc2Cl)n2cnc(c2C1)c1noc(n1)C(C)C,1
cefoxitin,CO[C@]1(NC(=O)Cc2sccc2)[C@H]3SCC(=C(N3C1=O)C(O)=O)COC(N)=O,1
Org34167,NC(CC=C)c1ccccc1c2noc3c2cccc3,1
9-OH Risperidone,OC1C(N2CCC1)=NC(C)=C(CCN3CCC(CC3)c4c5ccc(F)cc5on4)C2=O,1
acetaminophen,CC(=O)Nc1ccc(O)cc1,1
acetylsalicylate,CC(=O)Oc1ccccc1C(O)=O,0
allopurinol,O=C1N=CN=C2NNC=C12,0
Alprostadil,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,0
aminophylline,CN1C(=O)N(C)c2nc[nH]c2C1=O.CN3C(=O)N(C)c4nc[nH]c4C3=O.NCCN,0
Amiodarone,CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3,0
amoxicillin,O.O.O.CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O,0
ampicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O,0
androsan,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
oxaflumazine,OC(=O)CCC(O)=O.FC(F)(F)c1ccc2Sc3ccccc3N(CCCN4CCN(CCC5OCCCO5)CC4)c2c1,1
oxazepam,OC1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O,1
oxiperomide,O=C1Nc2ccccc2N1C3CCN(CCOc4ccccc4)CC3,1
oxycodone,COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O,1
oxymorphone,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@]2(O)CCC4=O)c35,1
pecazine,CN1CCCC(C1)CN2c3ccccc3Sc4ccccc24,1
pemoline,NC1=NC(=O)C(O1)c2ccccc2,1
pentazocine,C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC=C(C)C,1
Ethionamide,CCc1cc(ccn1)C(N)=S,1
Etoposide,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3C(COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,0
Famotidine,NC(N)=Nc1scc(CSCCC(N)=N[S](N)(=O)=O)n1,1
Fluconazole,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,1
Foscarnetsodium,[Na+].[Na+].[Na+].[O-]C(=O)[P]([O-])([O-])=O,1
Gabapentin,NCC1(CCCCC1)CC(O)=O,1
Nafcillin,[Na+].CCOc1ccc2ccccc2c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C([O-])=O,0
Nalidixicacid,CCN1C=C(C(O)=O)C(=O)c2ccc(C)nc12,0
Nelfinavir,Cc1c(O)cccc1C(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C,0
Astemizole,COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1,0
atropine,CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,0
Auxeomycin,[Cl-].CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O.[H+],0
Betamethasone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0
carbenicillin,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(O)=O)c3ccccc3)C(=O)N2[C@H]1C(O)=O,0
carbidopa,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(O)=O,0
carteolol,CC(C)(C)NCC(O)COc1cccc2NC(=O)CCc12,0
Cefazolin,[Na+].Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cn4cnnn4)C3=O)C([O-])=O)nn1,0
cephapirin,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSc3ccncc3)C2=O)C(O)=O,0
chlorambucil,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,0
pergolide,CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34,1
perlapine,CN1CCN(CC1)C2=Nc3ccccc3Cc4ccccc24,1
perphenazine-HCl,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,1
pethidine,CCOC(=O)C1(CCN(C)CC1)c2ccccc2,1
phencyclidine,C1CCN(CC1)C2(CCCCC2)c3ccccc3,1
phenelzine sulfate,NNCCc1ccccc1.O[S](O)(=O)=O,1
phenobarbital,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,1
phenprobamate,NC(=O)OCCCc1ccccc1,1
physostigmine,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,1
Norepinephrine,NCC(O)c1ccc(O)c(O)c1,0
Omeprazole,COc1ccc2nc([nH]c2c1)[S](=O)Cc3ncc(C)c(OC)c3C,0
Oxacillin,Cc1onc(c2ccccc2)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(O)=O,0
Pentostatin,OC[C@H]1O[C@H](C[C@@H]1O)n2cnc3[C@H](O)CN=CNc23,1
Phenoxymethylpenicillin,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C([O-])=O,0
chloramphenicol,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,0
chlorothiazide,N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1Cl,0
chlorpropamide,CCCNC(=O)N[S](=O)(=O)c1ccc(Cl)cc1,0
Chlortetracycline,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O,0
chlorthalidone,N[S](=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,0
clofibrate,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0
clofibric acid,CC(C)(Oc1ccc(Cl)cc1)C(O)=O,0
clotrimazole,Clc1ccccc1C(n2ccnc2)(c3ccccc3)c4ccccc4,0
corticosterone,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,0
Cortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,0
piflutixol,OCC[C@@H]1CCN(CC\C=C2/c3ccc(F)cc3Sc4ccc(cc24)C(F)(F)F)CC1,1
pimozide,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5,1
pinoxepin,OCCN1CCN(CC\C=C/2c3ccccc3COc4ccc(Cl)cc24)CC1,1
pipamperone,NC(=O)C1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)N3CCCCC3,1
prazepam,Clc1ccc2N(CC3CC3)C(=O)CN=C(c4ccccc4)c2c1,1
pregnanolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1
primidone,CCC1(C(=O)NCNC1=O)c2ccccc2,1
procaine,CCN(CC)CCOC(=O)c1ccc(N)cc1,1
procyclidine,OC(CCN1CCCC1)(C2CCCCC2)c3ccccc3,1
promazine,CN(C)CCCN1c2ccccc2Sc3ccccc13,1
Pindolol,CC(C)NCC(O)COc1cccc2[nH]ccc12,1
Plicamycin,CO[C@@H]([C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]6C[C@@H](O[C@H]7C[C@@H](O[C@H]8C[C@](C)(O)[C@H](O)[C@@H](C)O8)[C@H](O)[C@@H](C)O7)[C@H](O)[C@@H](C)O6)C(=O)[C@@H](O)[C@@H](C)O,1
Pravastatin,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12,0
Praziquantel,O=C1CN(CC2N1CCc3ccccc23)C(=O)C4CCCCC4,1
Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1
Trimetrexate,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,0
Trometamol,NC(CO)(CO)CO,0
Trovafloxacin,NC1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(O)=O)C(=O)c4cc3F)c5ccc(F)cc5F,1
Urea,NC(N)=O,1
coumarin,O=C1Oc2ccccc2C=C1,0
dapsone,Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2,0
Dehydrocholic acid,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@H]3[C@H](CC(=O)[C@]12C)[C@@]4(C)CCC(=O)C[C@H]4CC3=O,0
dicumarol,OC1=C(CC2=C(O)Oc3ccccc3C2=O)C(=O)c4ccccc4O1,0
dicyclomine,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,0
Diethylstilbestrol,CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2,0
Digitoxin,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]7(C)[C@@H](CC[C@]67O)C8=CC(=O)OC8)C4,0
Digoxin,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4,0
Domperidone,Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,0
promethazine-HCl,CC(CN1c2ccccc2Sc3ccccc13)N(C)C,1
propiomazine,CCC(=O)c1ccc2Sc3ccccc3N(CC(C)N(C)C)c2c1,1
propofol,CC(C)c1cccc(C(C)C)c1O,1
protriptyline,CNCCCC1c2ccccc2C=Cc3ccccc13,1
pyridazinone,O=C1C=CNN=C1,1
quazepam,Fc1ccccc1C2=NCC(=S)N(CC(F)(F)F)c3ccc(Cl)cc23,1
rescinnamine,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)\C=C\c6cc(OC)c(OC)c(OC)c6,1
reserpine,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,1
secobarbital,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
spiclomazine,[H+].[Cl-].Clc1ccc2Sc3ccccc3N(CCCN4CCC5(CC4)NC(=O)CS5)c2c1,1
Atovaquone,OC1=C(C2CCC(CC2)c3ccc(Cl)cc3)C(=O)C(=O)c4ccccc14,0
Azelaicacid,OC(=O)CCCCCCCC(O)=O,0
Azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,0
Bacitracin,CCC(C)C(N)C1=NC(CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)NCCCC[C@@H]2NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](Cc3[nH]cnc3)NC(=O)[C@@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC,0
Bethanechol,[Cl-].CC(C[N+](C)(C)C)OC(N)=O,0
Bretyliumtosilate,CC[N+](C)(C)Cc1ccccc1Br.Cc2ccc(cc2)[S]([O-])(=O)=O,0
Bromocriptine,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C,0
Buprenorphine,c12[C@]34[C@@]56[C@H]([N@@](CC7CC7)CC4)Cc2ccc(c1O[C@H]3[C@](OC)([C@H](C5)[C@](C(C)(C)C)(C)O)CC6)O,1
dopamine,NCCc1ccc(O)c(O)c1,0
doxorubicin,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,0
doxycycline,O.C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(=C(N)/O)/C(=O)[C@@]3(O)C(=O)C2=C(O)c4c(O)cccc14,0
Dyclonine,[Cl].CCCCOc1ccc(cc1)C(=O)CCN2CCCCC2,0
Econazole,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,0
enkephalin,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(N)=O,0
Ephedrine,CN[C@@H](C)[C@H](O)c1ccccc1,0
epinephrine,CNC[C@H](O)c1ccc(O)c(O)c1,0
erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
estradiol,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0
tacrine,Nc1c2CCCCc2nc3ccccc13,1
temazepam,CN1C(=O)C(O)N=C(c2ccccc2)c3cc(Cl)ccc13,1
tetrabenzine,COc1cc2CCN3CC(CC(C)C)C(=O)CC3c2cc1OC,1
thc,CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1,1
thebaine,COC1=CC=C2[C@H]3Cc4ccc(OC)c5O[C@@H]1[C@]2(CCN3C)c45,1
thiethylperazine,CCSc1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1,1
thioridazine,CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1,1
thiothixene,CN1CCN(CC/C=C/2c3ccccc3Sc4ccc(cc24)[S](=O)(=O)N(C)C)CC1,1
tranylcypromine,[Cl-].N[C@@H]1C[C@H]1c2ccccc2.[H+],1
trazodone,Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2,1
Busulfan,C[S](=O)(=O)OCCCCO[S](C)(=O)=O,1
Cefradine,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C2=O)C(O)=O,0
Chloroquine,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1
Cisapride,O.COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c3cc(Cl)c(N)cc3OC,1
Cladribine,Nc1nc(Cl)nc2n(cnc12)[C@H]3C[C@H](O)[C@@H](CO)O3,1
Clidiniumbromide,[Br-].C[N+]12CCC(CC1)C(C2)OC(=O)C(O)(c3ccccc3)c4ccccc4,0
estrone,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,0
Ethacrynic acid,CCC(=C)C(=O)c1ccc(OCC(O)=O)c(Cl)c1Cl,0
ethinylestradiol,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,0
fenoterol,CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,0
floxuridine,OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(F)C(=O)NC2=O,0
Flucloxacillin,Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4c(F)cccc4Cl,0
fluorouracil,FC1=CNC(=O)NC1=O,0
furosemide,N[S](=O)(=O)c1cc(C(O)=O)c(NCc2occc2)cc1Cl,0
ganciclovir,NC1=NC(=O)c2ncn(COC(CO)CO)c2N1,0
glycopyrrolate,[Br-].C[N+]1(C)CCC(C1)OC(=O)C(O)(C2CCCC2)c3ccccc3,0
trifluperidol,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3cccc(c3)C(F)(F)F,1
triflupromazine,CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F,1
trifluroperazine,CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,1
trihexyphenidyl,OC(CCN1CCCCC1)(C2CCCCC2)c3ccccc3,1
trimetozine,COc1cc(cc(OC)c1OC)C(=O)N2CCOCC2,1
trimipramine,CC(CN(C)C)CN1c2ccccc2CCc3ccccc13,1
tybamate,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,1
